,OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length,Area,PopPerKmSquared,CaseDensity
9290,9291,9,Kildare,222504,2021-02-20 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,9593,4311.38316614533,,,4726063621.61621,422182.036778848,1695,131.270796460177,73.0779446661633
9291,9292,10,Kilkenny,99232,2021-02-20 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3365,3391.0432118671397,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,70.29632578200581
9292,9293,11,Laois,84697,2021-02-20 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3057,3609.3368124018602,,,4731211499.44824,398512.462211564,1720,49.242441860465114,62.080593173311925
9293,9294,12,Leitrim,32044,2021-02-20 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,717,2237.54837098989,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,35.577019098739235
9294,9295,13,Limerick,194899,2021-02-20 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10189,5227.83595605929,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,144.0791589489941
9295,9296,14,Longford,40873,2021-02-20 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1516,3709.0499840970797,,,3097977868.80127,315245.172822004,1091,37.46379468377635,40.46573532649916
9296,9297,15,Louth,128884,2021-02-20 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8197,6359.98262003042,,,2386326963.30518,352203.517153586,826,156.03389830508473,52.53345644145123
9297,9298,16,Mayo,130507,2021-02-20 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,5816,4456.46593669305,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,248.93818722367382
9298,9299,17,Meath,195044,2021-02-20 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,8771,4496.934025143039,,,6658570745.56543,554844.750540487,2342,83.28095644748079,105.3181948688501
9299,9300,18,Monaghan,61386,2021-02-20 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4744,7728.14648291141,,,3768943156.93945,392803.047266063,1295,47.4023166023166,100.0794969537028
9300,9301,19,Offaly,77961,2021-02-20 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3108,3986.60868895986,,,5558826350.06201,561440.378583655,2001,38.96101949025487,79.7720398660869
9301,9302,20,Roscommon,64544,2021-02-20 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2079,3221.0585027268203,,,7278743875.741209,622494.154575241,2548,25.331240188383045,82.07257064947943
9302,9303,21,Sligo,65535,2021-02-20 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2154,3286.79331654841,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,60.41126115815977
9303,9304,22,Tipperary,159553,2021-02-20 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,4806,3012.1652366298304,,,11551196729.2788,781276.579658177,4305,37.06225319396051,129.6737134369144
9304,9305,23,Waterford,116176,2021-02-20 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5079,4371.81517697287,,,4848379554.98291,643184.903993029,1857,62.56112008616047,81.18460783638618
9305,9306,24,Westmeath,88770,2021-02-20 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3053,3439.2249633885303,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,63.28173932634899
9306,9307,25,Wexford,149722,2021-02-20 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6471,4322.01012543247,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,102.30197966898652
9307,9308,26,Wicklow,142425,2021-02-20 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,3991,2802.17658416711,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,56.800119361067225
9308,9309,1,Carlow,56932,2021-02-21 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,2590,4549.28686854493,,,2432351721.0869102,319348.572538664,897,63.46934225195095,40.80710321084803
9309,9310,2,Cavan,76176,2021-02-21 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,4567,5995.32661205629,,,5575009910.82324,515954.496459225,1932,39.42857142857143,115.82971014492753
9310,9311,3,Clare,118817,2021-02-21 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4520,3804.1694370334203,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,131.24384557765302
9311,9312,4,Cork,542868,2021-02-21 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,21029,3873.68568418105,,,19529490885.5488,2129949.40863365,7500,72.3824,290.52642631357895
9312,9313,5,Donegal,159192,2021-02-21 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,8297,5211.94532388562,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,253.3526621940801
9313,9314,6,Dublin,1347359,2021-02-21 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,74448,5525.47613516516,,,2612632654.59473,449433.53182733,922,1461.3438177874186,50.94488996622281
9314,9315,7,Galway,258058,2021-02-21 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9011,3491.8506692294,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,214.71389765091567
9315,9316,8,Kerry,147707,2021-02-21 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4241,2871.2247896172803,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,138.01977563690278
9316,9317,9,Kildare,222504,2021-02-21 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,9630,4328.012080681699,,,4726063621.61621,422182.036778848,1695,131.270796460177,73.35980476755473
9317,9318,10,Kilkenny,99232,2021-02-21 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,3375,3401.12060625605,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,70.50523016768784
9318,9319,11,Laois,84697,2021-02-21 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,3069,3623.5049647567207,,,4731211499.44824,398512.462211564,1720,49.242441860465114,62.32428539381561
9319,9320,12,Leitrim,32044,2021-02-21 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,722,2253.15191611534,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,35.82511546623393
9320,9321,13,Limerick,194899,2021-02-21 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,10228,5247.84632040185,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,144.63064459027498
9321,9322,14,Longford,40873,2021-02-21 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,1520,3718.8363956646203,,,3097977868.80127,315245.172822004,1091,37.46379468377635,40.572505076701006
9322,9323,15,Louth,128884,2021-02-21 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,8229,6384.81114800906,,,2386326963.30518,352203.517153586,826,156.03389830508473,52.73854008255486
9323,9324,16,Mayo,130507,2021-02-21 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,5836,4471.7907851686105,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,249.79423325951865
9324,9325,17,Meath,195044,2021-02-21 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,8794,4508.72623613133,,,6658570745.56543,554844.750540487,2342,83.28095644748079,105.59436845019584
9325,9326,18,Monaghan,61386,2021-02-21 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,4755,7746.0658782132705,,,3768943156.93945,392803.047266063,1295,47.4023166023166,100.3115531228619
9326,9327,19,Offaly,77961,2021-02-21 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,3125,4008.4144636420797,,,5558826350.06201,561440.378583655,2001,38.96101949025487,80.20837341747797
9327,9328,20,Roscommon,64544,2021-02-21 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,2086,3231.90381755082,,,7278743875.741209,622494.154575241,2548,25.331240188383045,82.34890927119484
9328,9329,21,Sligo,65535,2021-02-21 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,2160,3295.94872968643,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,60.579537651636535
9329,9330,22,Tipperary,159553,2021-02-21 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,4823,3022.8200033844605,,,11551196729.2788,781276.579658177,4305,37.06225319396051,130.1324011457008
9330,9331,23,Waterford,116176,2021-02-21 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,5094,4384.726621677461,,,4848379554.98291,643184.903993029,1857,62.56112008616047,81.42437336455033
9331,9332,24,Westmeath,88770,2021-02-21 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,3062,3449.36352371297,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,63.46828883631858
9332,9333,25,Wexford,149722,2021-02-21 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,6482,4329.35707511254,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,102.47588196791386
9333,9334,26,Wicklow,142425,2021-02-21 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,4008,2814.1126908899396,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,57.04206424433912
9334,9335,1,Carlow,56932,2021-02-22 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,2593,4554.5563127942105,,,2432351721.0869102,319348.572538664,897,63.46934225195095,40.85437012576407
9335,9336,2,Cavan,76176,2021-02-22 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,4572,6001.89035916824,,,5575009910.82324,515954.496459225,1932,39.42857142857143,115.95652173913042
9336,9337,3,Clare,118817,2021-02-22 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,4531,3813.4273715040795,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,131.56324431689066
9337,9338,4,Cork,542868,2021-02-22 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,21052,3877.92244155117,,,19529490885.5488,2129949.40863365,7500,72.3824,290.84418311633766
9338,9339,5,Donegal,159192,2021-02-22 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,8312,5221.36790793507,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,253.81069400472384
9339,9340,6,Dublin,1347359,2021-02-22 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,74666,5541.655935797359,,,2612632654.59473,449433.53182733,922,1461.3438177874186,51.09406772805169
9340,9341,7,Galway,258058,2021-02-22 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,9049,3506.57604104504,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,215.61936076385928
9341,9342,8,Kerry,147707,2021-02-22 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,4244,2873.2558375703197,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,138.1174081120055
9342,9343,9,Kildare,222504,2021-02-22 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,9653,4338.3489735016,,,4726063621.61621,422182.036778848,1695,131.270796460177,73.53501510085212
